Area,Boro,Area Type,Date,Median Price
All Upper East Side,Manhattan,Submarket,12/1/15,1156
All Upper East Side,Manhattan,Submarket,1/1/16,1251
All Upper East Side,Manhattan,Submarket,2/1/16,1278
All Upper East Side,Manhattan,Submarket,3/1/16,1388
All Upper East Side,Manhattan,Submarket,4/1/16,1403
All Upper East Side,Manhattan,Submarket,5/1/16,1518
All Upper East Side,Manhattan,Submarket,6/1/16,1640
All Upper East Side,Manhattan,Submarket,7/1/16,1646
All Upper East Side,Manhattan,Submarket,8/1/16,1675
All Upper East Side,Manhattan,Submarket,9/1/16,1539
All Upper East Side,Manhattan,Submarket,10/1/16,1461
All Upper East Side,Manhattan,Submarket,11/1/16,1386
All Upper East Side,Manhattan,Submarket,12/1/16,1270
All Upper East Side,Manhattan,Submarket,1/1/17,1387
All Upper East Side,Manhattan,Submarket,2/1/17,1331
All Upper East Side,Manhattan,Submarket,3/1/17,1439
All Upper East Side,Manhattan,Submarket,4/1/17,1417
All Upper East Side,Manhattan,Submarket,5/1/17,1545
All Upper Manhattan,Manhattan,Submarket,4/1/09,146
All Upper Manhattan,Manhattan,Submarket,5/1/09,154
All Upper Manhattan,Manhattan,Submarket,6/1/09,147
All Upper Manhattan,Manhattan,Submarket,7/1/09,163
All Upper Manhattan,Manhattan,Submarket,8/1/09,189
All Upper Manhattan,Manhattan,Submarket,9/1/09,169
All Upper Manhattan,Manhattan,Submarket,10/1/09,140
All Upper Manhattan,Manhattan,Submarket,11/1/09,167
All Upper Manhattan,Manhattan,Submarket,12/1/09,170
All Upper Manhattan,Manhattan,Submarket,1/1/10,174
All Upper Manhattan,Manhattan,Submarket,12/1/09,170
All Upper Manhattan,Manhattan,Submarket,3/1/10,152
All Upper Manhattan,Manhattan,Submarket,4/1/10,138
All Upper Manhattan,Manhattan,Submarket,5/1/10,139
All Upper Manhattan,Manhattan,Submarket,6/1/10,132
All Upper Manhattan,Manhattan,Submarket,7/1/10,129
All Upper Manhattan,Manhattan,Submarket,8/1/10,128
All Upper Manhattan,Manhattan,Submarket,9/1/10,122
All Upper Manhattan,Manhattan,Submarket,10/1/10,110
All Upper Manhattan,Manhattan,Submarket,11/1/10,98
All Upper Manhattan,Manhattan,Submarket,12/1/10,85
All Upper Manhattan,Manhattan,Submarket,1/1/11,82
All Upper Manhattan,Manhattan,Submarket,2/1/11,88
All Upper Manhattan,Manhattan,Submarket,3/1/11,91
All Upper Manhattan,Manhattan,Submarket,4/1/11,92
All Upper Manhattan,Manhattan,Submarket,5/1/11,105
All Upper Manhattan,Manhattan,Submarket,6/1/11,100
All Upper Manhattan,Manhattan,Submarket,3/1/11,91
All Upper Manhattan,Manhattan,Submarket,8/1/11,99
All Upper Manhattan,Manhattan,Submarket,9/1/11,120
All Upper Manhattan,Manhattan,Submarket,10/1/11,101
All Upper Manhattan,Manhattan,Submarket,2/1/11,88
All Upper Manhattan,Manhattan,Submarket,12/1/11,95
All Upper Manhattan,Manhattan,Submarket,1/1/12,107
All Upper Manhattan,Manhattan,Submarket,2/1/12,134
All Upper Manhattan,Manhattan,Submarket,4/1/10,138
All Upper Manhattan,Manhattan,Submarket,4/1/12,135
All Upper Manhattan,Manhattan,Submarket,5/1/12,175
All Upper Manhattan,Manhattan,Submarket,8/1/09,189
All Upper Manhattan,Manhattan,Submarket,7/1/12,200
All Upper Manhattan,Manhattan,Submarket,8/1/12,205
All Upper Manhattan,Manhattan,Submarket,9/1/12,185
All Upper Manhattan,Manhattan,Submarket,10/1/12,218
All Upper Manhattan,Manhattan,Submarket,11/1/12,212
All Upper Manhattan,Manhattan,Submarket,12/1/12,220
All Upper Manhattan,Manhattan,Submarket,1/1/13,268
All Upper Manhattan,Manhattan,Submarket,1/1/13,268
All Upper Manhattan,Manhattan,Submarket,3/1/13,312
All Upper Manhattan,Manhattan,Submarket,4/1/13,356
All Upper Manhattan,Manhattan,Submarket,5/1/13,359
All Upper Manhattan,Manhattan,Submarket,5/1/13,359
All Upper Manhattan,Manhattan,Submarket,7/1/13,331
All Upper Manhattan,Manhattan,Submarket,8/1/13,313
All Upper Manhattan,Manhattan,Submarket,9/1/13,297
All Upper Manhattan,Manhattan,Submarket,10/1/13,341
All Upper Manhattan,Manhattan,Submarket,11/1/13,349
All Upper Manhattan,Manhattan,Submarket,12/1/13,332
All Upper Manhattan,Manhattan,Submarket,1/1/14,355
All Upper Manhattan,Manhattan,Submarket,7/1/13,331
All Upper Manhattan,Manhattan,Submarket,3/1/14,378
All Upper Manhattan,Manhattan,Submarket,4/1/14,415
All Upper Manhattan,Manhattan,Submarket,5/1/14,416
All Upper Manhattan,Manhattan,Submarket,6/1/14,413
All Upper Manhattan,Manhattan,Submarket,7/1/14,504
All Upper Manhattan,Manhattan,Submarket,8/1/14,538
All Upper Manhattan,Manhattan,Submarket,9/1/14,558
All Upper Manhattan,Manhattan,Submarket,10/1/14,533
All Upper Manhattan,Manhattan,Submarket,7/1/14,504
All Upper Manhattan,Manhattan,Submarket,12/1/14,452
All Upper Manhattan,Manhattan,Submarket,1/1/15,448
All Upper Manhattan,Manhattan,Submarket,2/1/15,467
All Upper Manhattan,Manhattan,Submarket,3/1/15,499
All Upper Manhattan,Manhattan,Submarket,4/1/15,502
All Upper Manhattan,Manhattan,Submarket,5/1/15,529
All Upper Manhattan,Manhattan,Submarket,6/1/15,484
All Upper Manhattan,Manhattan,Submarket,7/1/15,601
All Upper Manhattan,Manhattan,Submarket,8/1/15,604
All Upper Manhattan,Manhattan,Submarket,9/1/15,547
All Upper Manhattan,Manhattan,Submarket,10/1/15,539
All Upper Manhattan,Manhattan,Submarket,11/1/15,442
All Upper Manhattan,Manhattan,Submarket,12/1/15,630
All Upper Manhattan,Manhattan,Submarket,1/1/16,656
All Upper Manhattan,Manhattan,Submarket,2/1/16,681
All Upper Manhattan,Manhattan,Submarket,3/1/16,652
All Upper Manhattan,Manhattan,Submarket,4/1/16,629
All Upper Manhattan,Manhattan,Submarket,5/1/16,626
All Upper Manhattan,Manhattan,Submarket,6/1/16,704
All Upper Manhattan,Manhattan,Submarket,7/1/16,793
All Upper Manhattan,Manhattan,Submarket,8/1/16,848
All Upper Manhattan,Manhattan,Submarket,9/1/16,879
All Upper Manhattan,Manhattan,Submarket,10/1/16,839
All Upper Manhattan,Manhattan,Submarket,11/1/16,815
All Upper Manhattan,Manhattan,Submarket,12/1/16,756
All Upper Manhattan,Manhattan,Submarket,1/1/17,878
All Upper Manhattan,Manhattan,Submarket,2/1/17,895
All Upper Manhattan,Manhattan,Submarket,3/1/17,958
All Upper Manhattan,Manhattan,Submarket,4/1/17,893
All Upper Manhattan,Manhattan,Submarket,5/1/17,1019
Bronx,Bronx,Borough,3/1/09,32
Bronx,Bronx,Borough,3/1/09,32
Bronx,Bronx,Borough,6/1/09,36
Bronx,Bronx,Borough,7/1/09,38
Bronx,Bronx,Borough,8/1/09,40
Bronx,Bronx,Borough,9/1/09,47
Bronx,Bronx,Borough,8/1/09,40
Bronx,Bronx,Borough,6/1/09,36
Bronx,Bronx,Borough,6/1/09,36
Bronx,Bronx,Borough,6/1/09,36
Bronx,Bronx,Borough,2/1/10,43
Bronx,Bronx,Borough,3/1/10,33
Bronx,Bronx,Borough,4/1/10,37
Bronx,Bronx,Borough,5/1/10,31
Bronx,Bronx,Borough,6/1/10,30
Bronx,Bronx,Borough,7/1/10,19
Bronx,Bronx,Borough,7/1/10,19
Bronx,Bronx,Borough,9/1/10,12
Bronx,Bronx,Borough,9/1/10,12
Bronx,Bronx,Borough,11/1/10,11
Bronx,Bronx,Borough,12/1/10,13
Bronx,Bronx,Borough,1/1/11,16
Bronx,Bronx,Borough,1/1/11,16
Bronx,Bronx,Borough,3/1/11,17
Bronx,Bronx,Borough,7/1/10,19
Bronx,Bronx,Borough,5/1/11,27
Bronx,Bronx,Borough,6/1/11,28
Bronx,Bronx,Borough,7/1/11,29
Bronx,Bronx,Borough,8/1/11,21
Bronx,Bronx,Borough,6/1/11,28
Bronx,Bronx,Borough,5/1/11,27
Bronx,Bronx,Borough,3/1/09,32
Bronx,Bronx,Borough,5/1/11,27
Bronx,Bronx,Borough,6/1/11,28
Bronx,Bronx,Borough,6/1/09,36
Bronx,Bronx,Borough,7/1/09,38
Bronx,Bronx,Borough,4/1/12,46
Bronx,Bronx,Borough,2/1/10,43
Bronx,Bronx,Borough,6/1/12,51
Bronx,Bronx,Borough,7/1/12,52
Bronx,Bronx,Borough,4/1/12,46
Bronx,Bronx,Borough,9/1/12,50
Bronx,Bronx,Borough,10/1/12,56
Bronx,Bronx,Borough,11/1/12,64
Bronx,Bronx,Borough,12/1/12,67
Bronx,Bronx,Borough,1/1/13,75
Bronx,Bronx,Borough,2/1/13,79
Bronx,Bronx,Borough,3/1/13,78
Bronx,Bronx,Borough,4/1/13,85
Bronx,Bronx,Borough,5/1/13,86
Bronx,Bronx,Borough,6/1/13,84
Bronx,Bronx,Borough,4/1/13,85
Bronx,Bronx,Borough,8/1/13,77
Bronx,Bronx,Borough,9/1/13,74
Bronx,Bronx,Borough,1/1/13,75
Bronx,Bronx,Borough,9/1/13,74
Bronx,Bronx,Borough,12/1/13,66
Bronx,Bronx,Borough,3/1/13,78
Bronx,Bronx,Borough,2/1/14,87
Bronx,Bronx,Borough,3/1/14,102
Bronx,Bronx,Borough,4/1/14,101
Bronx,Bronx,Borough,3/1/14,102
Bronx,Bronx,Borough,6/1/14,106
Bronx,Bronx,Borough,7/1/14,166
Bronx,Bronx,Borough,8/1/14,204
Bronx,Bronx,Borough,9/1/14,229
Bronx,Bronx,Borough,10/1/14,222
Bronx,Bronx,Borough,11/1/14,235
Bronx,Bronx,Borough,12/1/14,211
Bronx,Bronx,Borough,1/1/15,228
Bronx,Bronx,Borough,2/1/15,242
Bronx,Bronx,Borough,3/1/15,258
Bronx,Bronx,Borough,4/1/15,250
Bronx,Bronx,Borough,5/1/15,238
Bronx,Bronx,Borough,6/1/15,267
Bronx,Bronx,Borough,7/1/15,305
Bronx,Bronx,Borough,8/1/15,243
Bronx,Bronx,Borough,9/1/15,236
Bronx,Bronx,Borough,10/1/15,260
Bronx,Bronx,Borough,11/1/15,251
Bronx,Bronx,Borough,12/1/15,325
Bronx,Bronx,Borough,1/1/16,354
Bronx,Bronx,Borough,2/1/16,333
Bronx,Bronx,Borough,3/1/16,326
Bronx,Bronx,Borough,4/1/16,306
Bronx,Bronx,Borough,4/1/16,306
Bronx,Bronx,Borough,6/1/16,274
Bronx,Bronx,Borough,7/1/16,279
Bronx,Bronx,Borough,12/1/15,325
Bronx,Bronx,Borough,9/1/16,361
Bronx,Bronx,Borough,10/1/16,353
Bronx,Bronx,Borough,11/1/16,367
Bronx,Bronx,Borough,12/1/16,328
Bronx,Bronx,Borough,1/1/17,352
Bronx,Bronx,Borough,2/1/17,359
Bronx,Bronx,Borough,3/1/17,371
Bronx,Bronx,Borough,4/1/17,372
Bronx,Bronx,Borough,5/1/17,392
Brooklyn,Brooklyn,Borough,4/1/09,392
Brooklyn,Brooklyn,Borough,5/1/09,387
Brooklyn,Brooklyn,Borough,6/1/09,437
Brooklyn,Brooklyn,Borough,7/1/09,475
Brooklyn,Brooklyn,Borough,8/1/09,444
Brooklyn,Brooklyn,Borough,9/1/09,435
Brooklyn,Brooklyn,Borough,10/1/09,457
Brooklyn,Brooklyn,Borough,11/1/09,425
Brooklyn,Brooklyn,Borough,12/1/09,532
Brooklyn,Brooklyn,Borough,1/1/10,537
Brooklyn,Brooklyn,Borough,2/1/10,430
Brooklyn,Brooklyn,Borough,3/1/10,431
Brooklyn,Brooklyn,Borough,4/1/10,450
Brooklyn,Brooklyn,Borough,5/1/10,434
Brooklyn,Brooklyn,Borough,6/1/10,359
Brooklyn,Brooklyn,Borough,7/1/10,358
Brooklyn,Brooklyn,Borough,8/1/10,339
Brooklyn,Brooklyn,Borough,9/1/10,307
Brooklyn,Brooklyn,Borough,10/1/10,317
Brooklyn,Brooklyn,Borough,11/1/10,272
Brooklyn,Brooklyn,Borough,12/1/10,250
Brooklyn,Brooklyn,Borough,1/1/11,286
Brooklyn,Brooklyn,Borough,2/1/11,300
Brooklyn,Brooklyn,Borough,3/1/11,361
Brooklyn,Brooklyn,Borough,4/1/11,315
Brooklyn,Brooklyn,Borough,5/1/11,351
Brooklyn,Brooklyn,Borough,6/1/11,349
Brooklyn,Brooklyn,Borough,7/1/11,319
Brooklyn,Brooklyn,Borough,8/1/11,290
Brooklyn,Brooklyn,Borough,9/1/11,305
Brooklyn,Brooklyn,Borough,10/1/11,273
Brooklyn,Brooklyn,Borough,11/1/11,276
Brooklyn,Brooklyn,Borough,12/1/11,398
Brooklyn,Brooklyn,Borough,1/1/12,380
Brooklyn,Brooklyn,Borough,2/1/12,413
Brooklyn,Brooklyn,Borough,3/1/12,428
Brooklyn,Brooklyn,Borough,4/1/12,411
Brooklyn,Brooklyn,Borough,5/1/12,469
Brooklyn,Brooklyn,Borough,6/1/12,530
Brooklyn,Brooklyn,Borough,7/1/12,583
Brooklyn,Brooklyn,Borough,8/1/12,622
Brooklyn,Brooklyn,Borough,9/1/12,636
Brooklyn,Brooklyn,Borough,10/1/12,699
Brooklyn,Brooklyn,Borough,11/1/12,647
Brooklyn,Brooklyn,Borough,12/1/12,605
Brooklyn,Brooklyn,Borough,1/1/13,728
Brooklyn,Brooklyn,Borough,2/1/13,771
Brooklyn,Brooklyn,Borough,3/1/13,790
Brooklyn,Brooklyn,Borough,4/1/13,832
Brooklyn,Brooklyn,Borough,5/1/13,871
Brooklyn,Brooklyn,Borough,6/1/13,880
Brooklyn,Brooklyn,Borough,7/1/13,994
Brooklyn,Brooklyn,Borough,8/1/13,1209
Brooklyn,Brooklyn,Borough,9/1/13,1285
Brooklyn,Brooklyn,Borough,10/1/13,1430
Brooklyn,Brooklyn,Borough,11/1/13,1416
Brooklyn,Brooklyn,Borough,12/1/13,1544
Brooklyn,Brooklyn,Borough,1/1/14,1725
Brooklyn,Brooklyn,Borough,2/1/14,1656
Brooklyn,Brooklyn,Borough,3/1/14,1686
Brooklyn,Brooklyn,Borough,4/1/14,1736
Brooklyn,Brooklyn,Borough,5/1/14,1663
Brooklyn,Brooklyn,Borough,6/1/14,1744
Brooklyn,Brooklyn,Borough,7/1/14,2051
Brooklyn,Brooklyn,Borough,8/1/14,2215
Brooklyn,Brooklyn,Borough,9/1/14,2234
Brooklyn,Brooklyn,Borough,10/1/14,2308
Brooklyn,Brooklyn,Borough,11/1/14,2390
Brooklyn,Brooklyn,Borough,12/1/14,2270
Brooklyn,Brooklyn,Borough,1/1/15,2395
Brooklyn,Brooklyn,Borough,2/1/15,2397
Brooklyn,Brooklyn,Borough,3/1/15,2341
Brooklyn,Brooklyn,Borough,4/1/15,2351
Brooklyn,Brooklyn,Borough,5/1/15,2454
Brooklyn,Brooklyn,Borough,6/1/15,2556
Brooklyn,Brooklyn,Borough,7/1/15,2614
Brooklyn,Brooklyn,Borough,8/1/15,2957
Brooklyn,Brooklyn,Borough,9/1/15,2850
Brooklyn,Brooklyn,Borough,10/1/15,2598
Brooklyn,Brooklyn,Borough,11/1/15,2392
Brooklyn,Brooklyn,Borough,12/1/15,2788
Brooklyn,Brooklyn,Borough,1/1/16,2983
Brooklyn,Brooklyn,Borough,2/1/16,2868
Brooklyn,Brooklyn,Borough,3/1/16,3069
Brooklyn,Brooklyn,Borough,4/1/16,3148
Brooklyn,Brooklyn,Borough,5/1/16,3359
Brooklyn,Brooklyn,Borough,6/1/16,3530
Brooklyn,Brooklyn,Borough,7/1/16,3664
Brooklyn,Brooklyn,Borough,8/1/16,3810
Brooklyn,Brooklyn,Borough,9/1/16,3672
Brooklyn,Brooklyn,Borough,10/1/16,3420
Brooklyn,Brooklyn,Borough,11/1/16,3445
Brooklyn,Brooklyn,Borough,12/1/16,3244
Brooklyn,Brooklyn,Borough,1/1/17,3952
Brooklyn,Brooklyn,Borough,2/1/17,3983
Brooklyn,Brooklyn,Borough,3/1/17,4651
Brooklyn,Brooklyn,Borough,4/1/17,4616
Brooklyn,Brooklyn,Borough,5/1/17,5159
North Brooklyn,Brooklyn,Submarket,4/1/09,67
North Brooklyn,Brooklyn,Submarket,5/1/09,63
North Brooklyn,Brooklyn,Submarket,5/1/09,63
North Brooklyn,Brooklyn,Submarket,7/1/09,59
North Brooklyn,Brooklyn,Submarket,5/1/09,63
North Brooklyn,Brooklyn,Submarket,9/1/09,61
North Brooklyn,Brooklyn,Submarket,10/1/09,62
North Brooklyn,Brooklyn,Submarket,11/1/09,42
North Brooklyn,Brooklyn,Submarket,5/1/09,63
North Brooklyn,Brooklyn,Submarket,1/1/10,52
North Brooklyn,Brooklyn,Submarket,2/1/10,46
North Brooklyn,Brooklyn,Submarket,3/1/10,57
North Brooklyn,Brooklyn,Submarket,4/1/10,49
North Brooklyn,Brooklyn,Submarket,5/1/10,50
North Brooklyn,Brooklyn,Submarket,5/1/10,50
North Brooklyn,Brooklyn,Submarket,1/1/10,52
North Brooklyn,Brooklyn,Submarket,8/1/10,54
North Brooklyn,Brooklyn,Submarket,9/1/10,44
North Brooklyn,Brooklyn,Submarket,10/1/10,33
North Brooklyn,Brooklyn,Submarket,11/1/10,27
North Brooklyn,Brooklyn,Submarket,12/1/10,19
North Brooklyn,Brooklyn,Submarket,1/1/11,32
North Brooklyn,Brooklyn,Submarket,2/1/11,48
North Brooklyn,Brooklyn,Submarket,3/1/11,73
North Brooklyn,Brooklyn,Submarket,5/1/09,63
North Brooklyn,Brooklyn,Submarket,5/1/11,74
North Brooklyn,Brooklyn,Submarket,6/1/11,58
North Brooklyn,Brooklyn,Submarket,7/1/11,53
North Brooklyn,Brooklyn,Submarket,8/1/11,47
North Brooklyn,Brooklyn,Submarket,9/1/11,71
North Brooklyn,Brooklyn,Submarket,10/1/11,69
North Brooklyn,Brooklyn,Submarket,9/1/11,71
North Brooklyn,Brooklyn,Submarket,12/1/11,168
North Brooklyn,Brooklyn,Submarket,1/1/12,96
North Brooklyn,Brooklyn,Submarket,2/1/12,113
North Brooklyn,Brooklyn,Submarket,3/1/12,106
North Brooklyn,Brooklyn,Submarket,4/1/12,109
North Brooklyn,Brooklyn,Submarket,5/1/12,111
North Brooklyn,Brooklyn,Submarket,5/1/12,111
North Brooklyn,Brooklyn,Submarket,7/1/12,146
North Brooklyn,Brooklyn,Submarket,8/1/12,189
North Brooklyn,Brooklyn,Submarket,9/1/12,248
North Brooklyn,Brooklyn,Submarket,10/1/12,254
North Brooklyn,Brooklyn,Submarket,11/1/12,207
North Brooklyn,Brooklyn,Submarket,12/1/12,179
North Brooklyn,Brooklyn,Submarket,1/1/13,199
North Brooklyn,Brooklyn,Submarket,2/1/13,185
North Brooklyn,Brooklyn,Submarket,3/1/13,182
North Brooklyn,Brooklyn,Submarket,4/1/13,198
North Brooklyn,Brooklyn,Submarket,12/1/12,179
North Brooklyn,Brooklyn,Submarket,6/1/13,202
North Brooklyn,Brooklyn,Submarket,7/1/13,284
North Brooklyn,Brooklyn,Submarket,8/1/13,347
North Brooklyn,Brooklyn,Submarket,9/1/13,366
North Brooklyn,Brooklyn,Submarket,10/1/13,415
North Brooklyn,Brooklyn,Submarket,11/1/13,385
North Brooklyn,Brooklyn,Submarket,12/1/13,494
North Brooklyn,Brooklyn,Submarket,1/1/14,503
North Brooklyn,Brooklyn,Submarket,2/1/14,408
North Brooklyn,Brooklyn,Submarket,2/1/14,408
North Brooklyn,Brooklyn,Submarket,4/1/14,394
North Brooklyn,Brooklyn,Submarket,5/1/14,410
North Brooklyn,Brooklyn,Submarket,6/1/14,402
North Brooklyn,Brooklyn,Submarket,7/1/14,478
North Brooklyn,Brooklyn,Submarket,8/1/14,495
North Brooklyn,Brooklyn,Submarket,9/1/14,395
North Brooklyn,Brooklyn,Submarket,10/1/14,377
North Brooklyn,Brooklyn,Submarket,11/1/14,527
North Brooklyn,Brooklyn,Submarket,12/1/14,567
North Brooklyn,Brooklyn,Submarket,1/1/15,582
North Brooklyn,Brooklyn,Submarket,2/1/15,609
North Brooklyn,Brooklyn,Submarket,3/1/15,535
North Brooklyn,Brooklyn,Submarket,3/1/15,535
North Brooklyn,Brooklyn,Submarket,5/1/15,471
North Brooklyn,Brooklyn,Submarket,6/1/15,500
North Brooklyn,Brooklyn,Submarket,7/1/15,560
North Brooklyn,Brooklyn,Submarket,8/1/15,572
North Brooklyn,Brooklyn,Submarket,9/1/15,523
North Brooklyn,Brooklyn,Submarket,10/1/15,473
North Brooklyn,Brooklyn,Submarket,11/1/15,457
North Brooklyn,Brooklyn,Submarket,12/1/15,580
North Brooklyn,Brooklyn,Submarket,1/1/16,692
North Brooklyn,Brooklyn,Submarket,2/1/16,669
North Brooklyn,Brooklyn,Submarket,3/1/16,731
North Brooklyn,Brooklyn,Submarket,4/1/16,741
North Brooklyn,Brooklyn,Submarket,5/1/16,820
North Brooklyn,Brooklyn,Submarket,6/1/16,818
North Brooklyn,Brooklyn,Submarket,7/1/16,791
North Brooklyn,Brooklyn,Submarket,8/1/16,796
North Brooklyn,Brooklyn,Submarket,9/1/16,814
North Brooklyn,Brooklyn,Submarket,10/1/16,716
North Brooklyn,Brooklyn,Submarket,11/1/16,700
North Brooklyn,Brooklyn,Submarket,12/1/16,632
North Brooklyn,Brooklyn,Submarket,1/1/17,816
North Brooklyn,Brooklyn,Submarket,2/1/17,839
North Brooklyn,Brooklyn,Submarket,3/1/17,883
North Brooklyn,Brooklyn,Submarket,4/1/17,859
North Brooklyn,Brooklyn,Submarket,5/1/17,920
Northwest Brooklyn,Brooklyn,Submarket,4/1/09,177
Northwest Brooklyn,Brooklyn,Submarket,5/1/09,165
Northwest Brooklyn,Brooklyn,Submarket,6/1/09,180
Northwest Brooklyn,Brooklyn,Submarket,7/1/09,202
Northwest Brooklyn,Brooklyn,Submarket,8/1/09,203
Northwest Brooklyn,Brooklyn,Submarket,9/1/09,206
Northwest Brooklyn,Brooklyn,Submarket,9/1/09,206
Northwest Brooklyn,Brooklyn,Submarket,9/1/09,206
Northwest Brooklyn,Brooklyn,Submarket,12/1/09,263
Northwest Brooklyn,Brooklyn,Submarket,1/1/10,266
Northwest Brooklyn,Brooklyn,Submarket,2/1/10,210
Northwest Brooklyn,Brooklyn,Submarket,3/1/10,200
Northwest Brooklyn,Brooklyn,Submarket,4/1/10,201
Northwest Brooklyn,Brooklyn,Submarket,3/1/10,200
Northwest Brooklyn,Brooklyn,Submarket,6/1/10,166
Northwest Brooklyn,Brooklyn,Submarket,7/1/10,149
Northwest Brooklyn,Brooklyn,Submarket,8/1/10,132
Northwest Brooklyn,Brooklyn,Submarket,9/1/10,105
Northwest Brooklyn,Brooklyn,Submarket,10/1/10,107
Northwest Brooklyn,Brooklyn,Submarket,11/1/10,108
Northwest Brooklyn,Brooklyn,Submarket,12/1/10,113
Northwest Brooklyn,Brooklyn,Submarket,1/1/11,112
Northwest Brooklyn,Brooklyn,Submarket,2/1/11,111
Northwest Brooklyn,Brooklyn,Submarket,3/1/11,145
Northwest Brooklyn,Brooklyn,Submarket,4/1/11,127
Northwest Brooklyn,Brooklyn,Submarket,5/1/11,137
Northwest Brooklyn,Brooklyn,Submarket,8/1/10,132
Northwest Brooklyn,Brooklyn,Submarket,7/1/11,125
Northwest Brooklyn,Brooklyn,Submarket,8/1/11,95
Northwest Brooklyn,Brooklyn,Submarket,9/1/11,92
Northwest Brooklyn,Brooklyn,Submarket,10/1/11,73
Northwest Brooklyn,Brooklyn,Submarket,11/1/11,72
Northwest Brooklyn,Brooklyn,Submarket,9/1/11,92
Northwest Brooklyn,Brooklyn,Submarket,1/1/11,112
Northwest Brooklyn,Brooklyn,Submarket,4/1/11,127
Northwest Brooklyn,Brooklyn,Submarket,3/1/12,130
Northwest Brooklyn,Brooklyn,Submarket,3/1/12,130
Northwest Brooklyn,Brooklyn,Submarket,5/1/12,156
Northwest Brooklyn,Brooklyn,Submarket,6/1/12,194
Northwest Brooklyn,Brooklyn,Submarket,6/1/09,180
Northwest Brooklyn,Brooklyn,Submarket,8/1/12,170
Northwest Brooklyn,Brooklyn,Submarket,9/1/12,153
Northwest Brooklyn,Brooklyn,Submarket,6/1/10,166
Northwest Brooklyn,Brooklyn,Submarket,11/1/12,175
Northwest Brooklyn,Brooklyn,Submarket,12/1/12,173
Northwest Brooklyn,Brooklyn,Submarket,1/1/13,189
Northwest Brooklyn,Brooklyn,Submarket,2/1/13,190
Northwest Brooklyn,Brooklyn,Submarket,3/1/13,183
Northwest Brooklyn,Brooklyn,Submarket,4/1/13,199
Northwest Brooklyn,Brooklyn,Submarket,5/1/13,234
Northwest Brooklyn,Brooklyn,Submarket,6/1/13,245
Northwest Brooklyn,Brooklyn,Submarket,7/1/13,255
Northwest Brooklyn,Brooklyn,Submarket,8/1/13,330
Northwest Brooklyn,Brooklyn,Submarket,9/1/13,343
