Area,Boro,Area Type,Date,Median Price
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2011-11,1750
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2010-10,1650
Astoria,Queens,neighborhood,2010-10,1650
Astoria,Queens,neighborhood,2011-08,1800
Astoria,Queens,neighborhood,2012-04,1795
Astoria,Queens,neighborhood,2012-05,1799
Astoria,Queens,neighborhood,2011-11,1750
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2012-08,2086
Astoria,Queens,neighborhood,2012-09,2200
Astoria,Queens,neighborhood,2012-10,2100
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2010-10,1650
Astoria,Queens,neighborhood,2011-11,1750
Astoria,Queens,neighborhood,2011-04,1700
Astoria,Queens,neighborhood,2011-08,1800
Astoria,Queens,neighborhood,2013-05,1950
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2013-07,1962.5
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2013-05,1950
Astoria,Queens,neighborhood,2013-05,1950
Astoria,Queens,neighborhood,2013-11,1870
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2013-05,1950
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-08,1800
Astoria,Queens,neighborhood,2011-08,1800
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2014-07,1875
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2014-09,1835
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2011-08,1800
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2011-10,1850
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2016-03,2050
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2016-05,1975
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2013-05,1950
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2012-07,2000
Astoria,Queens,neighborhood,2017-02,1965
Astoria,Queens,neighborhood,2013-05,1950
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-09,1900
Astoria,Queens,neighborhood,2011-09,1900
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Auburndale,Queens,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2017-03,1400
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2010-01,
Bath Beach,Brooklyn,neighborhood,2017-06,1450
Battery Park City,Manhattan,neighborhood,2010-02,2800
Battery Park City,Manhattan,neighborhood,2010-03,2925
Battery Park City,Manhattan,neighborhood,2010-04,2850
Battery Park City,Manhattan,neighborhood,2010-02,2800
Battery Park City,Manhattan,neighborhood,2010-06,2900
Battery Park City,Manhattan,neighborhood,2010-07,2950
Battery Park City,Manhattan,neighborhood,2010-07,2950
Battery Park City,Manhattan,neighborhood,2010-09,3000
Battery Park City,Manhattan,neighborhood,2010-10,3100
Battery Park City,Manhattan,neighborhood,2010-09,3000
Battery Park City,Manhattan,neighborhood,2010-12,3045
Battery Park City,Manhattan,neighborhood,2011-01,2945
Battery Park City,Manhattan,neighborhood,2011-02,2855
Battery Park City,Manhattan,neighborhood,2011-03,2895
Battery Park City,Manhattan,neighborhood,2011-04,2835
Battery Park City,Manhattan,neighborhood,2010-07,2950
Battery Park City,Manhattan,neighborhood,2010-10,3100
Battery Park City,Manhattan,neighborhood,2011-07,3087.5
Battery Park City,Manhattan,neighborhood,2010-10,3100
Battery Park City,Manhattan,neighborhood,2011-09,3197.5
Battery Park City,Manhattan,neighborhood,2010-10,3100
Battery Park City,Manhattan,neighborhood,2010-09,3000
Battery Park City,Manhattan,neighborhood,2010-09,3000
Battery Park City,Manhattan,neighborhood,2012-01,3110
Battery Park City,Manhattan,neighborhood,2012-02,3165
Battery Park City,Manhattan,neighborhood,2012-03,3200
Battery Park City,Manhattan,neighborhood,2012-03,3200
Battery Park City,Manhattan,neighborhood,2012-03,3200
Battery Park City,Manhattan,neighborhood,2012-03,3200
Battery Park City,Manhattan,neighborhood,2012-07,3295
Battery Park City,Manhattan,neighborhood,2012-07,3295
Battery Park City,Manhattan,neighborhood,2012-03,3200
Battery Park City,Manhattan,neighborhood,2012-03,3200
Battery Park City,Manhattan,neighborhood,2012-11,3150
Battery Park City,Manhattan,neighborhood,2012-12,3250
Battery Park City,Manhattan,neighborhood,2012-07,3295
Battery Park City,Manhattan,neighborhood,2012-03,3200
Battery Park City,Manhattan,neighborhood,2012-12,3250
Battery Park City,Manhattan,neighborhood,2012-12,3250
Battery Park City,Manhattan,neighborhood,2013-05,3400
Battery Park City,Manhattan,neighborhood,2013-06,3350
Battery Park City,Manhattan,neighborhood,2013-07,3225
Battery Park City,Manhattan,neighborhood,2013-08,3300
Battery Park City,Manhattan,neighborhood,2012-07,3295
Battery Park City,Manhattan,neighborhood,2013-06,3350
Battery Park City,Manhattan,neighborhood,2013-06,3350
Battery Park City,Manhattan,neighborhood,2013-12,3337.5
Battery Park City,Manhattan,neighborhood,2014-01,3385
Battery Park City,Manhattan,neighborhood,2013-12,3337.5
Battery Park City,Manhattan,neighborhood,2014-03,3425
Battery Park City,Manhattan,neighborhood,2012-12,3250
Battery Park City,Manhattan,neighborhood,2014-05,3315
Battery Park City,Manhattan,neighborhood,2014-06,3500
Battery Park City,Manhattan,neighborhood,2014-07,3545
Battery Park City,Manhattan,neighborhood,2014-06,3500
Battery Park City,Manhattan,neighborhood,2014-09,3585
Battery Park City,Manhattan,neighborhood,2013-05,3400
Battery Park City,Manhattan,neighborhood,2013-08,3300
Battery Park City,Manhattan,neighborhood,2014-12,3275
Battery Park City,Manhattan,neighborhood,2013-05,3400
Battery Park City,Manhattan,neighborhood,2015-02,3550
Battery Park City,Manhattan,neighborhood,2015-03,3600
Battery Park City,Manhattan,neighborhood,2015-03,3600
Battery Park City,Manhattan,neighborhood,2015-05,3725
Battery Park City,Manhattan,neighborhood,2015-06,3785
Battery Park City,Manhattan,neighborhood,2015-07,3705
Battery Park City,Manhattan,neighborhood,2015-08,3795
Battery Park City,Manhattan,neighborhood,2015-09,3817.5
Battery Park City,Manhattan,neighborhood,2015-10,3812.5
Battery Park City,Manhattan,neighborhood,2015-11,3800
Battery Park City,Manhattan,neighborhood,2015-12,3697.5
Battery Park City,Manhattan,neighborhood,2016-01,3525
Battery Park City,Manhattan,neighborhood,2015-03,3600
Battery Park City,Manhattan,neighborhood,2016-03,3625
Battery Park City,Manhattan,neighborhood,2016-04,3750
Battery Park City,Manhattan,neighborhood,2016-05,3857
Battery Park City,Manhattan,neighborhood,2016-06,3847.5
Battery Park City,Manhattan,neighborhood,2016-07,3840
Battery Park City,Manhattan,neighborhood,2016-08,3700
Battery Park City,Manhattan,neighborhood,2015-03,3600
Battery Park City,Manhattan,neighborhood,2016-10,3537.5
Battery Park City,Manhattan,neighborhood,2016-11,3559.5
Battery Park City,Manhattan,neighborhood,2016-12,3575
Battery Park City,Manhattan,neighborhood,2015-03,3600
Battery Park City,Manhattan,neighborhood,2017-02,3572.5
Battery Park City,Manhattan,neighborhood,2016-01,3525
Battery Park City,Manhattan,neighborhood,2014-06,3500
Battery Park City,Manhattan,neighborhood,2015-03,3600
Battery Park City,Manhattan,neighborhood,2017-06,3695
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2011-02,1400
Bay Ridge,Brooklyn,neighborhood,2011-03,1395
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2011-08,1425
Bay Ridge,Brooklyn,neighborhood,2011-09,1462.5
Bay Ridge,Brooklyn,neighborhood,2011-10,1450
Bay Ridge,Brooklyn,neighborhood,2011-11,1350
Bay Ridge,Brooklyn,neighborhood,2011-11,1350
Bay Ridge,Brooklyn,neighborhood,2011-03,1395
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2010-01,1300
Bay Ridge,Brooklyn,neighborhood,2011-11,1350
Bay Ridge,Brooklyn,neighborhood,2012-05,
Bay Ridge,Brooklyn,neighborhood,2012-06,1325
Bay Ridge,Brooklyn,neighborhood,2012-06,1325
Bay Ridge,Brooklyn,neighborhood,2011-02,1400
Bay Ridge,Brooklyn,neighborhood,2011-10,1450
Bay Ridge,Brooklyn,neighborhood,2011-10,1450
Bay Ridge,Brooklyn,neighborhood,2011-10,1450
Bay Ridge,Brooklyn,neighborhood,2012-12,1495
Bay Ridge,Brooklyn,neighborhood,2011-08,1425
Bay Ridge,Brooklyn,neighborhood,2011-08,1425
Bay Ridge,Brooklyn,neighborhood,2011-08,1425
Bay Ridge,Brooklyn,neighborhood,2012-12,1495
Bay Ridge,Brooklyn,neighborhood,2013-05,1525
Bay Ridge,Brooklyn,neighborhood,2013-05,1525
Bay Ridge,Brooklyn,neighborhood,2013-07,1500
Bay Ridge,Brooklyn,neighborhood,2013-08,1472.5
Bay Ridge,Brooklyn,neighborhood,2013-09,1550
Bay Ridge,Brooklyn,neighborhood,2013-07,1500
Bay Ridge,Brooklyn,neighborhood,2013-07,1500
Bay Ridge,Brooklyn,neighborhood,2013-07,1500
Bay Ridge,Brooklyn,neighborhood,2013-09,1550
Bay Ridge,Brooklyn,neighborhood,2013-09,1550
Bay Ridge,Brooklyn,neighborhood,2013-09,1550
Bay Ridge,Brooklyn,neighborhood,2013-05,1525
Bay Ridge,Brooklyn,neighborhood,2013-05,1525
Bay Ridge,Brooklyn,neighborhood,2013-07,1500
